,Account_date,sales_qty,price_unit,in_price_unit,7d_ipu_mean,7d_ipu_var_,7d_ipu_trend,7d_ipu_cv,14d_ipu_mean,14d_ipu_var_,14d_ipu_trend,14d_ipu_cv,21d_ipu_mean,21d_ipu_var_,21d_ipu_trend,21d_ipu_cv,back_1day_price_unit,back_3day_price_unit,back_7day_price_unit,7d_p_mean,7d_p_var_,7d_p_trend,7d_p_cv,14d_p_mean,14d_p_var_,14d_p_trend,14d_p_cv,21d_p_mean,21d_p_var_,21d_p_trend,21d_p_cv
315,2018-11-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,2018-11-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,2018-11-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,2018-11-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,2018-11-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,2018-11-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,2018-11-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,2018-11-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,2018-11-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,2018-11-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,2018-11-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,2018-11-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,2018-11-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,2018-11-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,2018-11-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,2018-11-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,2018-11-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,2018-11-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,2018-11-30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,2018-12-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,2018-12-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,2018-12-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,2018-12-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,2018-12-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,2018-12-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,2018-12-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,2018-12-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,2018-12-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,2018-12-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,2018-12-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,2018-12-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,2018-12-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,2018-12-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,2018-12-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,2018-12-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,2018-12-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,2018-12-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,2018-12-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,2018-12-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,2018-12-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,2018-12-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,2018-12-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,2018-12-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,2018-12-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,2018-12-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,2018-12-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,2018-12-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,2018-12-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,2018-12-30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,2018-12-31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,2019-01-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,2019-01-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,2019-01-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,2019-01-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,2019-01-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,2019-01-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,2019-01-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,2019-01-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,2019-01-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,2019-01-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,2019-01-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,2019-01-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,2019-01-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,2019-01-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,2019-01-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,2019-01-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,2019-01-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,2019-01-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,2019-01-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,2019-01-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,2019-01-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,2019-01-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,2019-01-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,2019-01-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,2019-01-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,2019-01-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,2019-01-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,2019-01-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,2019-01-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,2019-01-30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
395,2019-01-31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
396,2019-02-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,2019-02-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
398,2019-02-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
399,2019-02-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
400,2019-02-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,2019-02-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,2019-02-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,2019-02-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
404,2019-02-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,2019-02-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,2019-02-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,2019-02-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,2019-02-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,2019-02-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,2019-02-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,2019-02-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,2019-02-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,2019-02-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,2019-02-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,2019-02-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
416,2019-02-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,2019-02-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,2019-02-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
419,2019-02-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,2019-02-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,2019-02-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
422,2019-02-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,2019-02-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
424,2019-03-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
425,2019-03-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
426,2019-03-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
427,2019-03-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,2019-03-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
429,2019-03-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,2019-03-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
431,2019-03-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
432,2019-03-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,2019-03-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
434,2019-03-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,2019-03-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,2019-03-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,2019-03-14,1.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,2019-03-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,2019-03-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,2019-03-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
441,2019-03-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
442,2019-03-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,2019-03-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,2019-03-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,2019-03-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,2019-03-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,2019-03-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,2019-03-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,2019-03-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,2019-03-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,2019-03-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,2019-03-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,2019-03-30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,2019-03-31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,2019-04-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,2019-04-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,2019-04-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,2019-04-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,2019-04-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,2019-04-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,2019-04-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,2019-04-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,2019-04-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,2019-04-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,2019-04-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,2019-04-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,2019-04-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
468,2019-04-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,2019-04-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,2019-04-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
471,2019-04-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
472,2019-04-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,2019-04-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
474,2019-04-20,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,2019-04-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,2019-04-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
477,2019-04-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,2019-04-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
479,2019-04-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,2019-04-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481,2019-04-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
482,2019-04-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,2019-04-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,2019-04-30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,2019-05-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
486,2019-05-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
487,2019-05-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,2019-05-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,2019-05-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,2019-05-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,2019-05-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
492,2019-05-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
493,2019-05-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,2019-05-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,2019-05-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,2019-05-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,2019-05-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,2019-05-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,2019-05-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,2019-05-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,2019-05-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
502,2019-05-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
503,2019-05-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,2019-05-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
505,2019-05-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,2019-05-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,2019-05-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,2019-05-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,2019-05-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,2019-05-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
511,2019-05-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,2019-05-28,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,2019-05-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,2019-05-30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,2019-05-31,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,2019-06-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,2019-06-02,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,2019-06-03,1.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,2019-06-04,1.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,2019-06-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,2019-06-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,2019-06-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,2019-06-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,2019-06-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,2019-06-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,2019-06-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,2019-06-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,2019-06-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,2019-06-14,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,2019-06-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,2019-06-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,2019-06-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,2019-06-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,2019-06-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,2019-06-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,2019-06-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,2019-06-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,2019-06-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,2019-06-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,2019-06-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,2019-06-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,2019-06-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,2019-06-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,2019-06-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,2019-06-30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,2019-07-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,2019-07-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,2019-07-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,2019-07-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,2019-07-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,2019-07-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,2019-07-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,2019-07-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,2019-07-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,2019-07-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,2019-07-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,2019-07-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,2019-07-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,2019-07-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,2019-07-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,2019-07-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,2019-07-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,2019-07-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,2019-07-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,2019-07-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,2019-07-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,2019-07-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,2019-07-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,2019-07-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,2019-07-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,2019-07-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,2019-07-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,2019-07-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,2019-07-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,2019-07-30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,2019-07-31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,2019-08-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,2019-08-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,2019-08-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,2019-08-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,2019-08-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,2019-08-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,2019-08-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,2019-08-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,2019-08-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,2019-08-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,2019-08-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,2019-08-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,2019-08-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,2019-08-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,2019-08-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,2019-08-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,2019-08-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,2019-08-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,2019-08-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,2019-08-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,2019-08-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,2019-08-22,0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,2019-08-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,2019-08-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,2019-08-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,2019-08-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,2019-08-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,2019-08-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,2019-08-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,2019-08-30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,2019-08-31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,2019-09-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,2019-09-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,2019-09-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,2019-09-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,2019-09-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,2019-09-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,2019-09-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,2019-09-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,2019-09-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,2019-09-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,2019-09-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,2019-09-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,2019-09-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,2019-09-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,2019-09-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,2019-09-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,2019-09-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,2019-09-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,2019-09-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,2019-09-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,2019-09-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,2019-09-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,2019-09-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,2019-09-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,2019-09-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,2019-09-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,2019-09-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,2019-09-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,2019-09-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,2019-09-30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,2019-10-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,2019-10-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,2019-10-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
