Account_date,forecast,wh_name,wh_code,sku_code,sku_name,sales_qty,MAE,MAPE,RMSPE
2020-03-14,1747.0,杭州配送中心,001,04170,树顶红,2178.1540000000005,431.15400000000045,0.028277811656764684,162.96089439582053
2020-03-15,1784.0,杭州配送中心,001,04170,树顶红,2336.036,552.0360000000001,0.03375901985854915,208.64999582212178
2020-03-16,1618.0,杭州配送中心,001,04170,树顶红,1738.9399999999987,120.93999999999869,0.009935445074092655,45.71102336573544
2020-03-17,1636.0,杭州配送中心,001,04170,树顶红,2017.8790000000008,381.8790000000008,0.027035388572428255,144.336694988291
2020-03-11,2.0,杭州配送中心,001,04290,黄元帅,,,,
2020-03-12,1.0,杭州配送中心,001,04290,黄元帅,,,,
2020-03-13,2.0,杭州配送中心,001,04290,黄元帅,,,,
2020-03-14,2.0,杭州配送中心,001,04290,黄元帅,1.37,0.6299999999999999,0.0656934306569343,0.2381176179958131
2020-03-15,2.0,杭州配送中心,001,04290,黄元帅,,,,
2020-03-16,1.0,杭州配送中心,001,04290,黄元帅,,,,
2020-03-17,2.0,杭州配送中心,001,04290,黄元帅,,,,
2020-03-11,845.0,杭州配送中心,001,04300,国产蛇果,788.7100000000003,56.289999999999736,0.010195672137323643,21.275620185689302
2020-03-12,833.0,杭州配送中心,001,04300,国产蛇果,526.6991,306.30089999999996,0.08307831061145048,115.77085825075198
2020-03-13,847.0,杭州配送中心,001,04300,国产蛇果,7397.186000000001,6550.186000000001,0.1264995712075994,2475.7375996024184
2020-03-14,826.0,杭州配送中心,001,04300,国产蛇果,3177.756700000002,2351.756700000002,0.10572402942526812,888.8804817614201
2020-03-15,845.0,杭州配送中心,001,04300,国产蛇果,3191.406799999999,2346.406799999999,0.10503235483128362,886.8584096272668
2020-03-16,824.0,杭州配送中心,001,04300,国产蛇果,2898.4960000000005,2074.4960000000005,0.10224494752746648,784.0857873997501
2020-03-17,837.0,杭州配送中心,001,04300,国产蛇果,745.1606000000003,91.83939999999973,0.01760682769018416,34.712030422483515
2020-03-11,13.0,杭州配送中心,001,04520,澳洲水蜜桃,15.78,2.7799999999999994,0.025167481441245695,1.0507412349656515
2020-03-12,12.0,杭州配送中心,001,04520,澳洲水蜜桃,6.67,5.33,0.11415720711073034,2.014550641139181
2020-03-13,13.0,杭州配送中心,001,04520,澳洲水蜜桃,18.220000000000002,5.220000000000002,0.04092833620824841,1.972974549108167
2020-03-14,16.0,杭州配送中心,001,04520,澳洲水蜜桃,15.2,0.8000000000000007,0.00751879699248121,0.30237157840738205
2020-03-15,14.0,杭州配送中心,001,04520,澳洲水蜜桃,21.79,7.789999999999999,0.0510719202779781,2.94434324474188
2020-03-16,14.0,杭州配送中心,001,04520,澳洲水蜜桃,11.399999999999999,2.6000000000000014,0.03258145363408523,0.9827076298239914
2020-03-17,14.0,杭州配送中心,001,04520,澳洲水蜜桃,15.7,1.6999999999999993,0.015468607825295718,0.642539604115686
2020-03-11,344.0,杭州配送中心,001,04930,胭脂红苹果,335.01000000000005,8.989999999999952,0.0038335742643076545,3.397900612352935
2020-03-12,337.0,杭州配送中心,001,04930,胭脂红苹果,217.4,119.6,0.07859114206860296,45.20455097190357
2020-03-13,327.0,杭州配送中心,001,04930,胭脂红苹果,311.68800000000005,15.311999999999955,0.007018007018006997,5.78739201071727
2020-03-14,341.0,杭州配送中心,001,04930,胭脂红苹果,310.15999999999997,30.840000000000032,0.014204650134492814,11.65642434760458
2020-03-15,356.0,杭州配送中心,001,04930,胭脂红苹果,364.4100000000002,8.410000000000196,0.0032969143860722776,3.178681218007675
2020-03-16,349.0,杭州配送中心,001,04930,胭脂红苹果,254.21999999999994,94.78000000000006,0.0532609550782787,35.82347275181458
2020-03-17,360.0,杭州配送中心,001,04930,胭脂红苹果,284.3900000000001,75.6099999999999,0.03798104213027376,28.577893804227635
2020-03-11,10165.0,杭州配送中心,001,05020,鲜丰玉麒麟,12376.377999999995,2211.377999999995,0.025525330824344755,835.822320394197
2020-03-12,9813.0,杭州配送中心,001,05020,鲜丰玉麒麟,10179.928300000005,366.92830000000504,0.005149184456577092,138.68586154167355
2020-03-13,9854.0,杭州配送中心,001,05020,鲜丰玉麒麟,11556.344699999996,1702.344699999996,0.021044033066961003,643.4258174155495
2020-03-14,9557.0,杭州配送中心,001,05020,鲜丰玉麒麟,21110.7897,11553.789700000001,0.0781847296652425,4366.922035219938
2020-03-15,11631.0,杭州配送中心,001,05020,鲜丰玉麒麟,27147.4786,15516.478599999999,0.08165177446718754,5864.677657007951
2020-03-16,10343.0,杭州配送中心,001,05020,鲜丰玉麒麟,13946.2001,3603.2001,0.03690918441852641,1361.8816269432948
2020-03-17,10579.0,杭州配送中心,001,05020,鲜丰玉麒麟,19260.159200000016,8681.159200000016,0.06439020504046515,3281.169762137211
2020-03-11,270.0,杭州配送中心,001,05150,绿宝石香瓜,336.9775000000002,66.97750000000019,0.02839422301404191,25.31511549097559
2020-03-12,286.0,杭州配送中心,001,05150,绿宝石香瓜,250.73269999999994,35.26730000000006,0.020093851796298308,13.329786458958344
2020-03-13,277.0,杭州配送中心,001,05150,绿宝石香瓜,242.9100000000001,34.08999999999989,0.020048577662508674,12.884808884884514
2020-03-14,265.0,杭州配送中心,001,05150,绿宝石香瓜,335.3871999999999,70.3871999999999,0.029981210629726696,26.60386095459504
2020-03-15,305.0,杭州配送中心,001,05150,绿宝石香瓜,337.1759,32.17590000000001,0.013632519829730252,12.1613470870976
2020-03-16,264.0,杭州配送中心,001,05150,绿宝石香瓜,254.84999999999988,9.15000000000012,0.005129067518708554,3.458374928034474
2020-03-17,282.0,杭州配送中心,001,05150,绿宝石香瓜,270.93999999999994,11.06000000000006,0.005831549420535945,4.180287071482075
2020-03-11,2136.0,杭州配送中心,001,05180,冰糖蜜瓜,2278.762000000001,142.76200000000108,0.008949847078620574,53.95896409574371
2020-03-12,2117.0,杭州配送中心,001,05180,冰糖蜜瓜,1958.4207000000001,158.57929999999988,0.011567578771142327,59.9373415546721
2020-03-13,2183.0,杭州配送中心,001,05180,冰糖蜜瓜,2158.4864999999986,24.513500000001386,0.0016224000342039534,9.265232109112215
2020-03-14,2458.0,杭州配送中心,001,05180,冰糖蜜瓜,3044.291999999999,586.291999999999,0.027512472522346704,221.59754680952548
2020-03-15,2503.0,杭州配送中心,001,05180,冰糖蜜瓜,2996.8478999999975,493.8478999999975,0.0235413015121654,186.65696127021258
2020-03-16,2139.0,杭州配送中心,001,05180,冰糖蜜瓜,2073.4609,65.53909999999996,0.0045155076574767165,24.77145139299903
2020-03-17,2240.0,杭州配送中心,001,05180,冰糖蜜瓜,2180.1705000000006,59.82949999999937,0.00392036835126947,22.613425437905324
2020-03-11,12377.0,杭州配送中心,001,05200,沙洲绿宝瓜,13809.549899999998,1432.5498999999982,0.014819453725590685,541.4529680129205
2020-03-12,12559.0,杭州配送中心,001,05200,沙洲绿宝瓜,13717.312699999999,1158.3126999999986,0.012063094753037355,437.80104923539454
2020-03-13,12812.0,杭州配送中心,001,05200,沙洲绿宝瓜,12017.604299999997,794.3957000000028,0.009443238200146132,300.2533521112972
2020-03-14,13141.0,杭州配送中心,001,05200,沙洲绿宝瓜,17114.82890000001,3973.8289000000113,0.03316947228477079,1501.9661460173415
2020-03-15,13105.0,杭州配送中心,001,05200,沙洲绿宝瓜,17507.7661,4402.766100000001,0.03592500505899983,1664.089168769391
2020-03-16,12683.0,杭州配送中心,001,05200,沙洲绿宝瓜,11539.80479999999,1143.1952000000092,0.014152197791075414,432.0871713146816
2020-03-17,12666.0,杭州配送中心,001,05200,沙洲绿宝瓜,12545.61079999999,120.38920000001053,0.0013708744370468325,45.50284053400644
2020-03-11,585.0,杭州配送中心,001,05590,佳沛绿果,764.8415,179.8415,0.03359080653592,67.97369777268894
2020-03-12,591.0,杭州配送中心,001,05590,佳沛绿果,559.31,31.690000000000055,0.008094156830993305,11.977694149662431
2020-03-13,675.0,杭州配送中心,001,05590,佳沛绿果,645.57,29.42999999999995,0.006512517177510892,11.123494440661538
2020-03-14,604.0,杭州配送中心,001,05590,佳沛绿果,735.14,131.14,0.025483970011542987,49.56626099043005
2020-03-15,602.0,杭州配送中心,001,05590,佳沛绿果,965.6800000000001,363.68000000000006,0.05380072665301727,137.45811954399576
2020-03-16,576.0,杭州配送中心,001,05590,佳沛绿果,770.85,194.85000000000002,0.036110416145442414,73.64637756584793
2020-03-17,539.0,杭州配送中心,001,05590,佳沛绿果,802.4999999999999,263.4999999999999,0.046906987093902966,99.59363863793133
2020-03-11,16.0,杭州配送中心,001,05990,博洋香瓜,3.72,12.28,0.47158218125960055,4.6414037285533105
2020-03-12,15.0,杭州配送中心,001,05990,博洋香瓜,4.04,10.96,0.38755304101838756,4.14249062418113
2020-03-13,15.0,杭州配送中心,001,05990,博洋香瓜,8.139999999999999,6.860000000000001,0.12039312039312043,2.5928362848432993
2020-03-14,15.0,杭州配送中心,001,05990,博洋香瓜,3.69,11.31,0.4378629500580721,4.27477818973436
2020-03-15,15.0,杭州配送中心,001,05990,博洋香瓜,7.17,7.83,0.15600717274357442,2.959461823662249
2020-03-16,15.0,杭州配送中心,001,05990,博洋香瓜,8.74,6.26,0.10232101994115723,2.3660576010377623
2020-03-17,14.0,杭州配送中心,001,05990,博洋香瓜,3.59,10.41,0.41424592120970954,3.9346101640260556
2020-03-11,77.0,杭州配送中心,001,06010,伽俐果,55.74,21.259999999999998,0.05448767235634834,8.035524696176171
2020-03-12,84.0,杭州配送中心,001,06010,伽俐果,28.45,55.55,0.27893547577203115,20.99592647566257
2020-03-13,74.0,杭州配送中心,001,06010,伽俐果,38.08,35.92,0.13475390156062425,13.576483870491442
2020-03-14,74.0,杭州配送中心,001,06010,伽俐果,50.97,23.03,0.06454777319992153,8.704521813402502
2020-03-15,75.0,杭州配送中心,001,06010,伽俐果,82.08000000000001,7.0800000000000125,0.012322472848788657,2.6759884689053335
2020-03-16,89.0,杭州配送中心,001,06010,伽俐果,69.89,19.11,0.03906138217198455,7.222901079206332
2020-03-17,87.0,杭州配送中心,001,06010,伽俐果,77.28999999999999,9.710000000000008,0.017947248766242183,3.6700350329195994
2020-03-11,2.0,杭州配送中心,001,06040,国产世界一号,0.0,2.0,inf,0.7559289460184544
2020-03-12,2.0,杭州配送中心,001,06040,国产世界一号,0.0,2.0,inf,0.7559289460184544
2020-03-13,2.0,杭州配送中心,001,06040,国产世界一号,0.0,2.0,inf,0.7559289460184544
2020-03-14,2.0,杭州配送中心,001,06040,国产世界一号,0.0,2.0,inf,0.7559289460184544
2020-03-15,2.0,杭州配送中心,001,06040,国产世界一号,0.0,2.0,inf,0.7559289460184544
2020-03-16,2.0,杭州配送中心,001,06040,国产世界一号,0.0,2.0,inf,0.7559289460184544
2020-03-17,2.0,杭州配送中心,001,06040,国产世界一号,0.0,2.0,inf,0.7559289460184544
2020-03-11,34.0,杭州配送中心,001,06060,美国红玫瑰,37.92000000000001,3.920000000000009,0.014767932489451506,1.481620734196174
2020-03-12,36.0,杭州配送中心,001,06060,美国红玫瑰,38.230000000000004,2.230000000000004,0.008333021934905286,0.8428607748105782
2020-03-13,39.0,杭州配送中心,001,06060,美国红玫瑰,35.96,3.039999999999999,0.012076910853329093,1.1490119979480504
2020-03-14,42.0,杭州配送中心,001,06060,美国红玫瑰,47.02,5.020000000000003,0.01525186850580301,1.8973816545063218
2020-03-15,43.0,杭州配送中心,001,06060,美国红玫瑰,67.08000000000001,24.080000000000013,0.0512820512820513,9.101384510062196
2020-03-16,40.0,杭州配送中心,001,06060,美国红玫瑰,57.02000000000001,17.02000000000001,0.04264167961116402,6.432955330617051
2020-03-17,41.0,杭州配送中心,001,06060,美国红玫瑰,64.63000000000001,23.63000000000001,0.05223138303751024,8.931300497208042
2020-03-11,36.0,杭州配送中心,001,06120,火箭筒苹果,53.0,17.0,0.04582210242587601,6.425396041156863
2020-03-12,36.0,杭州配送中心,001,06120,火箭筒苹果,30.0,6.0,0.028571428571428574,2.2677868380553634
2020-03-13,36.0,杭州配送中心,001,06120,火箭筒苹果,32.0,4.0,0.017857142857142856,1.5118578920369088
2020-03-14,36.0,杭州配送中心,001,06120,火箭筒苹果,44.2,8.200000000000003,0.026502908855850042,3.0993086786756647
2020-03-15,37.0,杭州配送中心,001,06120,火箭筒苹果,63.0,26.0,0.058956916099773236,9.827076298239907
2020-03-16,38.0,杭州配送中心,001,06120,火箭筒苹果,43.0,5.0,0.016611295681063124,1.889822365046136
2020-03-17,36.0,杭州配送中心,001,06120,火箭筒苹果,33.0,3.0,0.012987012987012988,1.1338934190276817
2020-03-11,1.0,杭州配送中心,001,06130,澳洲无籽红提,,,,
2020-03-12,1.0,杭州配送中心,001,06130,澳洲无籽红提,,,,
2020-03-13,1.0,杭州配送中心,001,06130,澳洲无籽红提,,,,
2020-03-14,1.0,杭州配送中心,001,06130,澳洲无籽红提,156.76599999999996,155.76599999999996,0.14194586654176106,58.874014102755275
2020-03-15,1.0,杭州配送中心,001,06130,澳洲无籽红提,115.91800000000003,114.91800000000003,0.1416247445854582,43.43492130927439
2020-03-16,1.0,杭州配送中心,001,06130,澳洲无籽红提,259.33600000000007,258.33600000000007,0.1423062855027565,97.64183009931176
2020-03-17,1.0,杭州配送中心,001,06130,澳洲无籽红提,237.83439999999985,236.83439999999985,0.14225648482425465,89.51498918645646
2020-03-11,2.0,杭州配送中心,001,06150,智利黑提,3.7699999999999996,1.7699999999999996,0.06707086017430844,0.668997117226332
2020-03-12,2.0,杭州配送中心,001,06150,智利黑提,,,,
2020-03-13,2.0,杭州配送中心,001,06150,智利黑提,,,,
2020-03-14,2.0,杭州配送中心,001,06150,智利黑提,,,,
2020-03-15,2.0,杭州配送中心,001,06150,智利黑提,1.3,0.7,0.07692307692307691,0.264575131106459
2020-03-16,2.0,杭州配送中心,001,06150,智利黑提,,,,
2020-03-17,2.0,杭州配送中心,001,06150,智利黑提,2.7,0.7000000000000002,0.03703703703703704,0.26457513110645914
2020-03-11,880.0,杭州配送中心,001,06200,南非黑提,807.771200000001,72.22879999999896,0.012773914197485425,27.299920328088476
2020-03-12,891.0,杭州配送中心,001,06200,南非黑提,674.7000000000007,216.29999999999927,0.04579813250333461,81.75371551189558
2020-03-13,958.0,杭州配送中心,001,06200,南非黑提,887.9501000000009,70.04989999999907,0.011269922230346535,26.476373537848716
2020-03-14,955.0,杭州配送中心,001,06200,南非黑提,1144.4846000000011,189.48460000000114,0.02365189411148801,71.61844698236465
2020-03-15,956.0,杭州配送中心,001,06200,南非黑提,1057.0307000000003,101.03070000000025,0.013654245938984719,38.186015283253425
2020-03-16,873.0,杭州配送中心,001,06200,南非黑提,857.141200000001,15.85879999999895,0.0026431384434008123,5.994062984558337
2020-03-17,872.0,杭州配送中心,001,06200,南非黑提,891.9715000000008,19.971500000000788,0.003198612767976935,7.548517472704079
2020-03-11,13.0,杭州配送中心,001,06220,秘鲁红提,11.540000000000001,1.459999999999999,0.01807378063877196,0.5518281305934715
2020-03-12,14.0,杭州配送中心,001,06220,秘鲁红提,17.76,3.7600000000000016,0.030244530244530252,1.421146418514695
2020-03-13,16.0,杭州配送中心,001,06220,秘鲁红提,17.64,1.6400000000000006,0.013281503077421448,0.6198617357351329
2020-03-14,15.0,杭州配送中心,001,06220,秘鲁红提,17.41,2.41,0.01977517026339542,0.9108943799522377
2020-03-15,18.0,杭州配送中心,001,06220,秘鲁红提,27.569999999999997,9.569999999999997,0.04958806155759365,3.617120006698303
2020-03-16,17.0,杭州配送中心,001,06220,秘鲁红提,10.17,6.83,0.09594044107318443,2.581497350653022
2020-03-17,14.0,杭州配送中心,001,06220,秘鲁红提,10.709999999999999,3.290000000000001,0.04388422035480861,1.243503116200358
2020-03-11,3.0,杭州配送中心,001,06290,蜜汁澳芒,,,,
2020-03-12,3.0,杭州配送中心,001,06290,蜜汁澳芒,,,,
2020-03-13,3.0,杭州配送中心,001,06290,蜜汁澳芒,,,,
2020-03-14,3.0,杭州配送中心,001,06290,蜜汁澳芒,,,,
2020-03-15,3.0,杭州配送中心,001,06290,蜜汁澳芒,1.45,1.55,0.15270935960591134,0.5858449331643022
2020-03-16,3.0,杭州配送中心,001,06290,蜜汁澳芒,,,,
2020-03-17,3.0,杭州配送中心,001,06290,蜜汁澳芒,,,,
2020-03-11,1064.0,杭州配送中心,001,06380,水仙芒,1257.2396999999996,193.23969999999963,0.021957365352503092,73.03774137496103
2020-03-12,998.0,杭州配送中心,001,06380,水仙芒,1235.7299999999996,237.72999999999956,0.027482887500852548,89.85349416848342
2020-03-13,986.0,杭州配送中心,001,06380,水仙芒,1645.863200000001,659.8632000000009,0.05727460911002293,249.40484664618265
2020-03-14,1014.0,杭州配送中心,001,06380,水仙芒,2284.7780999999995,1270.7780999999995,0.07945617500948059,480.30897487816685
2020-03-15,1081.0,杭州配送中心,001,06380,水仙芒,1846.3444000000004,765.3444000000004,0.059216966393547336,289.2729928165634
2020-03-16,1020.0,杭州配送中心,001,06380,水仙芒,1432.760000000001,412.7600000000009,0.04115533256491972,156.00861587928895
2020-03-17,1030.0,杭州配送中心,001,06380,水仙芒,1642.3939999999998,612.3939999999998,0.05326666874261421,231.4631754840126
2020-03-11,1.0,杭州配送中心,001,06510,泰国金柚,0.0,1.0,inf,0.3779644730092272
2020-03-12,1.0,杭州配送中心,001,06510,泰国金柚,0.0,1.0,inf,0.3779644730092272
2020-03-13,1.0,杭州配送中心,001,06510,泰国金柚,0.0,1.0,inf,0.3779644730092272
2020-03-14,1.0,杭州配送中心,001,06510,泰国金柚,0.0,1.0,inf,0.3779644730092272
2020-03-15,1.0,杭州配送中心,001,06510,泰国金柚,0.0,1.0,inf,0.3779644730092272
2020-03-16,2.0,杭州配送中心,001,06510,泰国金柚,0.0,2.0,inf,0.7559289460184544
2020-03-17,1.0,杭州配送中心,001,06510,泰国金柚,0.0,1.0,inf,0.3779644730092272
2020-03-11,1.0,杭州配送中心,001,06530,甄选爱妃苹果,,,,
2020-03-12,1.0,杭州配送中心,001,06530,甄选爱妃苹果,,,,
2020-03-13,1.0,杭州配送中心,001,06530,甄选爱妃苹果,,,,
2020-03-14,1.0,杭州配送中心,001,06530,甄选爱妃苹果,,,,
2020-03-15,1.0,杭州配送中心,001,06530,甄选爱妃苹果,-1.0,2.0,0.2857142857142857,0.7559289460184544
2020-03-16,1.0,杭州配送中心,001,06530,甄选爱妃苹果,0.94,0.06000000000000005,0.00911854103343466,0.02267786838055365
2020-03-17,1.0,杭州配送中心,001,06530,甄选爱妃苹果,,,,
2020-03-11,822.0,杭州配送中心,001,06540,美国橙,906.4719999999996,84.47199999999964,0.013312522142359087,31.927414964035307
2020-03-12,856.0,杭州配送中心,001,06540,美国橙,790.9979999999998,65.00200000000018,0.011739599847281571,24.568446674545857
2020-03-13,891.0,杭州配送中心,001,06540,美国橙,790.7639999999991,100.2360000000009,0.01810834657550004,37.88564691655324
2020-03-14,856.0,杭州配送中心,001,06540,美国橙,1011.7859999999997,155.78599999999972,0.02199589918929776,58.881573392215365
2020-03-15,919.0,杭州配送中心,001,06540,美国橙,1111.0339999999999,192.03399999999988,0.024691799325158865,72.58202960985389
2020-03-16,827.0,杭州配送中心,001,06540,美国橙,752.8819999999998,74.11800000000017,0.014063672281029086,28.013970810497966
2020-03-17,831.0,杭州配送中心,001,06540,美国橙,843.0819999999998,12.081999999999766,0.0020472504453896145,4.566566762897395
2020-03-11,1.0,杭州配送中心,001,06610,台湾红宝石,0.0,1.0,inf,0.3779644730092272
2020-03-12,1.0,杭州配送中心,001,06610,台湾红宝石,0.0,1.0,inf,0.3779644730092272
2020-03-13,1.0,杭州配送中心,001,06610,台湾红宝石,0.0,1.0,inf,0.3779644730092272
2020-03-14,1.0,杭州配送中心,001,06610,台湾红宝石,0.0,1.0,inf,0.3779644730092272
2020-03-15,1.0,杭州配送中心,001,06610,台湾红宝石,0.0,1.0,inf,0.3779644730092272
2020-03-16,1.0,杭州配送中心,001,06610,台湾红宝石,0.0,1.0,inf,0.3779644730092272
2020-03-17,2.0,杭州配送中心,001,06610,台湾红宝石,0.0,2.0,inf,0.7559289460184544
2020-03-11,1.0,杭州配送中心,001,06650,青啤梨,5.45,4.45,0.11664482306684142,1.6819419048910613
2020-03-12,1.0,杭州配送中心,001,06650,青啤梨,1.66,0.6599999999999999,0.056798623063683294,0.24945655218608995
2020-03-13,1.0,杭州配送中心,001,06650,青啤梨,,,,
2020-03-14,1.0,杭州配送中心,001,06650,青啤梨,,,,
2020-03-15,1.0,杭州配送中心,001,06650,青啤梨,,,,
2020-03-16,1.0,杭州配送中心,001,06650,青啤梨,,,,
2020-03-17,1.0,杭州配送中心,001,06650,青啤梨,2.25,1.25,0.07936507936507937,0.472455591261534
2020-03-11,1455.0,杭州配送中心,001,06740,澳洲油桃,1686.5139999999992,231.5139999999992,0.019610527141445892,87.50406700425793
2020-03-12,1478.0,杭州配送中心,001,06740,澳洲油桃,1152.2939999999994,325.7060000000006,0.0403798237007471,123.10529664594358
2020-03-13,1438.0,杭州配送中心,001,06740,澳洲油桃,1305.5919999999992,132.4080000000008,0.014488008942631924,50.04551994220607
2020-03-14,1496.0,杭州配送中心,001,06740,澳洲油桃,1799.3862999999985,303.3862999999985,0.024086489932706404,114.66924299771877
2020-03-15,1520.0,杭州配送中心,001,06740,澳洲油桃,1809.670399999999,289.67039999999906,0.022866863332839837,109.4851200823717
2020-03-16,1436.0,杭州配送中心,001,06740,澳洲油桃,1455.535799999999,19.53579999999897,0.0019173891644770444,7.383838351813273
2020-03-17,1327.0,杭州配送中心,001,06740,澳洲油桃,1614.9738000000002,287.9738000000002,0.025473549035726965,108.84386555746468
2020-03-11,1453.0,杭州配送中心,001,06790,网纹瓜,1120.6479999999997,332.3520000000003,0.042367324211400194,125.61724853356282
2020-03-12,1483.0,杭州配送中心,001,06790,网纹瓜,838.6819999999998,644.3180000000002,0.10975009428058384,243.52931332035934
2020-03-13,1451.0,杭州配送中心,001,06790,网纹瓜,967.6899999999996,483.3100000000004,0.07134959099947896,182.67400945008978
2020-03-14,1665.0,杭州配送中心,001,06790,网纹瓜,1424.3799999999997,240.62000000000035,0.024132805651782368,90.94581149548038
2020-03-15,1826.0,杭州配送中心,001,06790,网纹瓜,1437.178399999999,388.8216000000009,0.038649302589812806,146.9607511386049
2020-03-16,1507.0,杭州配送中心,001,06790,网纹瓜,903.912,603.088,0.09531395597295818,227.94583809818883
2020-03-17,1535.0,杭州配送中心,001,06790,网纹瓜,880.946,654.054,0.10606357905511314,247.2091754295771
2020-03-11,95.0,杭州配送中心,001,06800,美国血橙,98.7719,3.7719000000000023,0.005455426666317621,1.425644195743505
2020-03-12,97.0,杭州配送中心,001,06800,美国血橙,84.44000000000001,12.559999999999988,0.021249238681735106,4.747233780995889
2020-03-13,98.0,杭州配送中心,001,06800,美国血橙,95.52,2.480000000000004,0.0037090212969610016,0.937351893062885
2020-03-14,96.0,杭州配送中心,001,06800,美国血橙,109.38999999999997,13.389999999999972,0.017486581432097446,5.0609442935935425
2020-03-15,100.0,杭州配送中心,001,06800,美国血橙,185.624,85.624,0.06589665129509115,32.36283003694207
2020-03-16,92.0,杭州配送中心,001,06800,美国血橙,111.39999999999999,19.39999999999999,0.024878173890741206,7.332510776379005
2020-03-17,95.0,杭州配送中心,001,06800,美国血橙,132.60999999999999,37.609999999999985,0.04051622911437404,14.21524382987703
2020-03-11,530.0,杭州配送中心,001,06810,白玉指青提,592.2760000000005,62.27600000000052,0.015020989249220795,23.538115521122833
2020-03-12,539.0,杭州配送中心,001,06810,白玉指青提,558.96,19.960000000000036,0.005101310597231602,7.544170881264189
2020-03-13,548.0,杭州配送中心,001,06810,白玉指青提,702.9571000000002,154.9571000000002,0.03149086704071784,58.568278640538196
2020-03-14,550.0,杭州配送中心,001,06810,白玉指青提,1003.5440000000003,453.5440000000003,0.06456318806151004,171.42351894649707
2020-03-15,553.0,杭州配送中心,001,06810,白玉指青提,992.0028000000009,439.0028000000009,0.0632202708644429,165.9274619515755
2020-03-16,528.0,杭州配送中心,001,06810,白玉指青提,619.1197999999999,91.11979999999994,0.0210251946161539,34.44004718770616
2020-03-17,517.0,杭州配送中心,001,06810,白玉指青提,615.4160000000003,98.41600000000028,0.02284540631284953,37.197751575676214
2020-03-11,122.0,杭州配送中心,001,06850,百香果（盒）,149.1708,27.170800000000014,0.026020795337578527,10.269597103239116
2020-03-12,122.0,杭州配送中心,001,06850,百香果（盒）,137.5,15.5,0.016103896103896103,5.858449331643022
2020-03-13,121.0,杭州配送中心,001,06850,百香果（盒）,166.2417,45.24170000000001,0.03887773043706844,17.09975529854156
2020-03-14,131.0,杭州配送中心,001,06850,百香果（盒）,213.53260000000003,82.53260000000003,0.05521579107158079,31.194390665081357
2020-03-15,130.0,杭州配送中心,001,06850,百香果（盒）,189.5,59.5,0.044854881266490766,22.48888614404902
2020-03-16,122.0,杭州配送中心,001,06850,百香果（盒）,153.0,31.0,0.028944911297852476,11.716898663286043
2020-03-17,119.0,杭州配送中心,001,06850,百香果（盒）,167.9666,48.9666,0.04164654503590935,18.507635164053625
2020-03-11,3.0,杭州配送中心,001,06860,黄金火龙果,1.0,2.0,0.2857142857142857,0.7559289460184544
2020-03-12,3.0,杭州配送中心,001,06860,黄金火龙果,3.0,0.0,0.0,0.0
2020-03-13,3.0,杭州配送中心,001,06860,黄金火龙果,1.63,1.37,0.12007011393514463,0.5178113280226413
2020-03-14,3.0,杭州配送中心,001,06860,黄金火龙果,3.0,0.0,0.0,0.0
2020-03-15,3.0,杭州配送中心,001,06860,黄金火龙果,4.18,1.1799999999999997,0.0403280929596719,0.44599807815088804
2020-03-16,2.0,杭州配送中心,001,06860,黄金火龙果,,,,
2020-03-17,3.0,杭州配送中心,001,06860,黄金火龙果,1.0,2.0,0.2857142857142857,0.7559289460184544
2020-03-11,73.0,杭州配送中心,001,06910,鸡心李,101.13000000000002,28.130000000000024,0.03973668969219253,10.632140625749571
2020-03-12,66.0,杭州配送中心,001,06910,鸡心李,72.07999999999998,6.079999999999984,0.012050103060091933,2.2980239958960955
2020-03-13,83.0,杭州配送中心,001,06910,鸡心李,121.28,38.28,0.045090463626083675,14.46848002679322
2020-03-14,74.0,杭州配送中心,001,06910,鸡心李,150.77000000000004,76.77000000000004,0.07274088251736326,29.01633259291839
2020-03-15,84.0,杭州配送中心,001,06910,鸡心李,149.84,65.84,0.06277171840439326,24.885180902927523
2020-03-16,75.0,杭州配送中心,001,06910,鸡心李,114.63000000000002,39.630000000000024,0.049388716491569166,14.978732065355684
2020-03-17,73.0,杭州配送中心,001,06910,鸡心李,78.50999999999999,5.509999999999991,0.010026020343177377,2.0825842462808386
2020-03-11,64.0,杭州配送中心,001,06920,紫玫瑰李,94.21099999999996,30.210999999999956,0.04581054380971584,11.418684694081747
2020-03-12,59.0,杭州配送中心,001,06920,紫玫瑰李,83.38999999999997,24.389999999999972,0.04178301612046662,9.21855349669504
2020-03-13,60.0,杭州配送中心,001,06920,紫玫瑰李,102.92599999999999,42.92599999999999,0.0595795592395091,16.224502968394084
2020-03-14,72.978,杭州配送中心,001,06920,紫玫瑰李,108.8716,35.893600000000006,0.047098206904804776,13.566505608404002
2020-03-15,62.0,杭州配送中心,001,06920,紫玫瑰李,190.5228999999999,128.5228999999999,0.0963685430240369,48.57709016811757
2020-03-16,71.0,杭州配送中心,001,06920,紫玫瑰李,104.41799999999999,33.41799999999999,0.04572008657511156,12.630816759022352
2020-03-17,59.0,杭州配送中心,001,06920,紫玫瑰李,161.0703,102.0703,0.09052861656414267,38.57894714939373
2020-03-11,1183.0,杭州配送中心,001,07070,佳沛阳光金果,1292.915,109.91499999999996,0.012144760372602106,41.5439650508092
